AnnexID,Date Order,City,County,Annexation Type,Ordinance Date,Effective Date,Report Date,Authorization Number,Authorization Type,Acreage,Comments,Attachments,OrdDate,EffDate,RepDate,AuthNumber,Acr,Com
310162,21957,Jefferson,Jackson,Annex,"03-28-2016	","03-01-2016	","06-06-2016	","R-16-J01	",Ordinance,"1.01	","Vernard Smith; 1051 Athens Street (U.S. Highway 129 Business); Map/Parcel 069/020D	",,3/28/2016,3/1/2016,6/6/2016,R-16-J01,1.01,Vernard Smith; 1051 Athens Street (U.S. Highway 129 Business); Map/Parcel 069/020D
310163,21958,Jefferson,Jackson,Annex,"05-23-2016	","06-01-2016	","06-06-2016	","R-16-J04	",Ordinance,"2.012	","Judy G. Beatty; property fronting on Eisenhower Court; east side of Storey Lane; and west side of Storey Lane; Map/Parcel No. 079/026B (two tracts under one parcel number)	",,5/23/2016,6/1/2016,6/6/2016,R-16-J04,2.012,Judy G. Beatty; property fronting on Eisenhower Court; east side of Storey Lane; and west side of Storey Lane; Map/Parcel No. 079/026B (two tracts under one parcel number)
310164,21959,Jefferson,Jackson,Annex,"05-23-2016	","06-01-2016	","06-06-2016	","R-16-J02	",Ordinance,"30.009	","Benjamin K. Carson and Sheryl Anne Carson; South side of Brockton Road (SR 335); Map/Parcel No. 053/001 and 053/001A	",,5/23/2016,6/1/2016,6/6/2016,R-16-J02,30.009,Benjamin K. Carson and Sheryl Anne Carson; South side of Brockton Road (SR 335); Map/Parcel No. 053/001 and 053/001A
310165,21960,Newnan,Coweta,Annex,"05-31-2016	","06-01-2016	","06-08-2016	","2016-4	",Ordinance,"0.92	","Jan Bowen; Kent Drive; LL10; 5th LD; Coweta County	",,5/31/2016,6/1/2016,6/8/2016,2016-4,0.92,Jan Bowen; Kent Drive; LL10; 5th LD; Coweta County
310166,21961,Sugar Hill,Gwinnett,Annex,"03-14-2016	","04-01-2016	","06-08-2016	","AX-16-001	",Ordinance,"3.03	","	",,3/14/2016,4/1/2016,6/8/2016,AX-16-001,3.03,
310167,21962,Sugar Hill,Gwinnett,Annex,"03-14-2016	","04-01-2016	","06-08-2016	","AX-16-002	",Ordinance,"9.22	","	",,3/14/2016,4/1/2016,6/8/2016,AX-16-002,9.22,
310168,21963,Marietta,Cobb,Annex,"05-11-2016	","06-01-2016	","06-09-2016	","7879	",Ordinance,"1.1	","1409 Walcutts Way	",,5/11/2016,6/1/2016,6/9/2016,7879,1.1,1409 Walcutts Way
310169,21964,Dawson,Terrell,Annex,"06-09-2016	","06-01-2016	","06-10-2016	","2016-14	",Ordinance,"14.605	","	",,6/9/2016,6/1/2016,6/10/2016,2016-14,14.605,
310170,21965,Dawson,Terrell,Annex,"06-09-2016	","06-01-2016	","06-10-2016	","2016-14	",Ordinance,"1	","	",,6/9/2016,6/1/2016,6/10/2016,2016-14,1,
310171,21966,Chattahoochee Hills,Fulton,Annex,"06-07-2016	","07-01-2016	","06-13-2016	","16-06-151	",Ordinance,"134.6	","SW corner Cochran Mill Rd & Cascade Palmetto Hwy	",,6/7/2016,7/1/2016,6/13/2016,16-06-151,134.6,SW corner Cochran Mill Rd & Cascade Palmetto Hwy
310172,21967,Chattahoochee Hills,Fulton,Deannex,"06-07-2016	","07-01-2016	","06-13-2016	","16-06-152	",Ordinance,"225.5	","East of Cascade Palmetto Hwy	",,6/7/2016,7/1/2016,6/13/2016,16-06-152,225.5,East of Cascade Palmetto Hwy
310173,21968,Atlanta,DeKalb,Annex,"03-16-2016	","04-01-2016	","06-15-2016	","16-O-1006	",Ordinance,"19.67	","Annexation of the Olmstead at East Lake Neighborhood	",,3/16/2016,4/1/2016,6/15/2016,16-O-1006,19.67,Annexation of the Olmstead at East Lake Neighborhood
310174,21969,Lilburn,Gwinnett,Annex,"06-13-2016	","07-01-2016	","06-17-2016	","2016-504	",Ordinance,"2.81	","	",,6/13/2016,7/1/2016,6/17/2016,2016-504,2.81,
310175,21970,Acworth,Cobb,Annex,"04-07-2011	","04-01-2011	","06-21-2016	","2011-05	",Ordinance,"0.549	","5929 Lake Acworth Drive	",,4/7/2011,4/1/2011,6/21/2016,2011-05,0.549,5929 Lake Acworth Drive
310176,21971,Acworth,Cobb,Annex,"08-01-2013	","08-01-2013	","06-21-2016	","2013-24	",Ordinance,"5.24	","4221 and 4215 Cantrell Rd; (Fortney Sales Company)	",,8/1/2013,8/1/2013,6/21/2016,2013-24,5.24,4221 and 4215 Cantrell Rd; (Fortney Sales Company)
310177,21972,Acworth,Cobb,Annex,"06-05-2014	","06-01-2014	","06-21-2016	","2014-15	",Ordinance,"1.7	","3494 and 3512 Hickory Grove Rd (Cornerstone Preparatory Academy)	",,6/5/2014,6/1/2014,6/21/2016,2014-15,1.7,3494 and 3512 Hickory Grove Rd (Cornerstone Preparatory Academy)
310178,21973,Acworth,Cobb,Annex,"04-03-2014	","04-01-2014	","06-21-2016	","2014-09	",Ordinance,"2.2	","3671 Cobb Parkway; Acworth (Lake City Animal Hospital)	",,4/3/2014,4/1/2014,6/21/2016,2014-09,2.2,3671 Cobb Parkway; Acworth (Lake City Animal Hospital)
310179,21974,Acworth,Cobb,Annex,"03-06-2014	","03-01-2014	","06-21-2016	","2014-05	",Ordinance,"0.47	","5858 Lake Acworth Drive; Acworth	",,3/6/2014,3/1/2014,6/21/2016,2014-05,0.47,5858 Lake Acworth Drive; Acworth
310180,21975,Acworth,Cobb,Annex,"06-05-2014	","06-01-2014	","06-21-2016	","2014-13	",Ordinance,"0.563	","4970 Robinson Rd; Acworth	",,6/5/2014,6/1/2014,6/21/2016,2014-13,0.563,4970 Robinson Rd; Acworth
310181,21976,Acworth,Cobb,Annex,"12-03-2015	","01-01-2016	","06-21-2016	","2015-19	",Ordinance,"4.57	","3251 and 3261 Old 41 Highway	",,12/3/2015,1/1/2016,6/21/2016,2015-19,4.57,3251 and 3261 Old 41 Highway
310182,21977,Acworth,Cobb,Annex,"11-05-2015	","11-01-2015	","06-21-2016	","2015-15	",Ordinance,"2.3	","3580 Vicky Circle; 3550 McPhail Road; and 3581 Fowler Road	",,11/5/2015,11/1/2015,6/21/2016,2015-15,2.3,3580 Vicky Circle; 3550 McPhail Road; and 3581 Fowler Road
310183,21978,Acworth,Cobb,Annex,"03-02-2015	","03-01-2015	","06-21-2016	","RS2015-03	",Resolution,"316.47	","United States Army Corps of Engineers; 316.47 acres of land; more or less; lying and being in Land Lots 41; 42; 43; 72; and 73 of the 20th District; 2nd Section of Cobb County; Georgia	",,3/2/2015,3/1/2015,6/21/2016,RS2015-03,316.47,United States Army Corps of Engineers; 316.47 acres of land; more or less; lying and being in Land Lots 41; 42; 43; 72; and 73 of the 20th District; 2nd Section of Cobb County; Georgia
310184,21979,Acworth,Cobb,Annex,"04-07-2016	","04-01-2016	","06-21-2016	","2016-17	",Ordinance,"0.67	","3540 Hickory Grove Rd; Acworth (Cornerstone Preparatory Academy	",,4/7/2016,4/1/2016,6/21/2016,2016-17,0.67,3540 Hickory Grove Rd; Acworth (Cornerstone Preparatory Academy
310185,21980,Acworth,Cobb,Annex,"05-05-2016	","05-01-2016	","06-21-2016	","2016-21	",Ordinance,"0.5	","5830 North Shores Rd	",,5/5/2016,5/1/2016,6/21/2016,2016-21,0.5,5830 North Shores Rd
310186,21981,Acworth,Cobb,Annex,"05-05-2016	","05-01-2016	","06-21-2016	","2016-19	",Ordinance,"5.44	","Located in Land Lot 74; Parcel 7 of the 20th District; 2nd Section of Cobb County off of Cobb Parkway and North Shores Rd.	",,5/5/2016,5/1/2016,6/21/2016,2016-19,5.44,Located in Land Lot 74; Parcel 7 of the 20th District; 2nd Section of Cobb County off of Cobb Parkway and North Shores Rd.
310187,21982,Buchanan,Haralson,Annex,"06-14-2016	","06-01-2016	","06-22-2016	","2016-01	",Resolution,"19.15	","	",,6/14/2016,6/1/2016,6/22/2016,2016-01,19.15,
310188,21983,Flowery Branch,Hall,Annex,"01-21-2016	","02-01-2016	","06-22-2016	","519	",Ordinance,"8	","AN ORDINANCE TO ANNEX AND BRING WITHIN THE CORPORATE LIMITS OF THE CITY OF FLOWERY BRANCH; STATE OF GEORGIA; A PARCEL OF REAL PROPERTY OWNED BY ADA CAPITAL PARTNERS LLC BEING 8.00± ACRES IDENTIFIED AS PARCEL TAX IDENTIFICATION NO. 08073 000003D (4350 AVERY DRIVE)	",,1/21/2016,2/1/2016,6/22/2016,519,8,AN ORDINANCE TO ANNEX AND BRING WITHIN THE CORPORATE LIMITS OF THE CITY OF FLOWERY BRANCH; STATE OF GEORGIA; A PARCEL OF REAL PROPERTY OWNED BY ADA CAPITAL PARTNERS LLC BEING 8.00± ACRES IDENTIFIED AS PARCEL TAX IDENTIFICATION NO. 08073 000003D (4350 AVERY DRIVE)
310189,21984,Warner Robins,Houston,Annex,"06-20-2016	","07-01-2016	","06-23-2016	","13-16	",Ordinance,"16.53	","GSL: Land Lots 46; 47 and 50; containing 16.53 acres; Zoning PDR	",,6/20/2016,7/1/2016,6/23/2016,13-16,16.53,GSL: Land Lots 46; 47 and 50; containing 16.53 acres; Zoning PDR
310190,21985,Warner Robins,Houston,Annex,"06-20-2016	","07-01-2016	","06-23-2016	","14-16	",Ordinance,"0.42	","Netsoft: Land Lot 157 of the Tenth; Lot 3; Block B; Section 3; Phase 1; Tara Estates. Zoning R-2.	",,6/20/2016,7/1/2016,6/23/2016,14-16,0.42,Netsoft: Land Lot 157 of the Tenth; Lot 3; Block B; Section 3; Phase 1; Tara Estates. Zoning R-2.
310191,21986,Warner Robins,Houston,Annex,"06-20-2016	","07-01-2016	","06-23-2016	","15-16	",Ordinance,"4.09	","Tarp: LL 190 of the 10th LD; Tract 3A. Zoning C-2.	",,6/20/2016,7/1/2016,6/23/2016,15-16,4.09,Tarp: LL 190 of the 10th LD; Tract 3A. Zoning C-2.
310192,21987,College Park,Fulton,Annex,"06-20-2016	","07-01-2016	","06-23-2016	","2016-18	",Ordinance,"268	","The approximate acreage reflects parcels plus road right of way which the city annexed.	",,6/20/2016,7/1/2016,6/23/2016,2016-18,268,The approximate acreage reflects parcels plus road right of way which the city annexed.
310193,21988,Stockbridge,Henry,Annex,"06-13-2016	","07-01-2016	","06-23-2016	","OR16-405	",Ordinance,"1.66	","May & Carter Oil Company 2240 Jodeco Rd. Parcel ID 053-01016000	",,6/13/2016,7/1/2016,6/23/2016,OR16-405,1.66,May & Carter Oil Company 2240 Jodeco Rd. Parcel ID 053-01016000
310194,21989,Stockbridge,Henry,Annex,"06-13-2016	","07-01-2016	","06-23-2016	","OR16-406	",Ordinance,"0.59	","Minesh Patel 2239 Jodeco Rd Parcel ID 053-01015001	",,6/13/2016,7/1/2016,6/23/2016,OR16-406,0.59,Minesh Patel 2239 Jodeco Rd Parcel ID 053-01015001
310195,21990,Union City,Fulton,Annex,"06-21-2016	","07-01-2016	","06-27-2016	","2016-003	",Ordinance,"125	","5355 Hunter Road & Adjacent Property	",,6/21/2016,7/1/2016,6/27/2016,2016-003,125,5355 Hunter Road & Adjacent Property
310196,21991,Norcross,Gwinnett,Annex,"06-20-2016	","07-01-2016	","06-28-2016	","06-2016	",Ordinance,"1.9	","Tax Reference 6-256-41 Gwinnett County	",,6/20/2016,7/1/2016,6/28/2016,06-2016,1.9,Tax Reference 6-256-41 Gwinnett County
310197,21992,Dalton,Whitfield,Annex,"06-06-2016	","07-01-2016	","06-29-2016	","Ord. 16-04	",Ordinance,"0.43	","Jonathan & Kimberly Beam	",,6/6/2016,7/1/2016,6/29/2016,Ord. 16-04,0.43,Jonathan & Kimberly Beam
310198,21993,Dalton,Whitfield,Annex,"06-06-2016	","07-01-2016	","06-29-2016	","Ord. 16-05	",Ordinance,"0.44	","Jeff T & Heather F. Bramblett	",,6/6/2016,7/1/2016,6/29/2016,Ord. 16-05,0.44,Jeff T & Heather F. Bramblett
310199,21994,Hinesville,Liberty,Annex,"06-16-2016	","06-01-2016	","07-05-2016	","2016-01	",Ordinance,"22.33	","	",,6/16/2016,6/1/2016,7/5/2016,2016-01,22.33,
310200,21995,Kennesaw,Cobb,Annex,"04-18-2016	","04-01-2016	","07-05-2016	","2016-13,2016	",Ordinance,"5.9	","Property identified as 2206 Cobb Parkway; Land Lot 175; Tax Parcel 6. Property annexed and rezoned from County General Commercial (GC) to City General Commercial (GC).	",,4/18/2016,4/1/2016,7/5/2016,"2016-13,2016",5.9,Property identified as 2206 Cobb Parkway; Land Lot 175; Tax Parcel 6. Property annexed and rezoned from County General Commercial (GC) to City General Commercial (GC).
310201,21996,Dahlonega,Lumpkin,Annex,"06-06-2016	","07-01-2016	","07-06-2016	","2016-2	",Ordinance,"4.9	","	",,6/6/2016,7/1/2016,7/6/2016,2016-2,4.9,
310202,21997,Cedartown,Polk,Annex,"07-08-1998	","08-01-1998	","07-07-2016	","Ordinance-19-1998	",Ordinance,"86.6	","1998 annexation - filed in 2016	",,7/8/1998,8/1/1998,7/7/2016,Ordinance-19-1998,86.6,1998 annexation - filed in 2016
310203,21998,Calhoun,Gordon,Annex,"04-11-2016	","05-01-2016	","07-13-2016	","948	",Ordinance,"2.06	","TIMMS; TERRY (TIMM PROPERTIES; LLC)	",,4/11/2016,5/1/2016,7/13/2016,948,2.06,TIMMS; TERRY (TIMM PROPERTIES; LLC)
310204,21999,Baxley,Appling,Annex,"07-12-2016	","07-01-2016	","07-14-2016	","2016-008	",Ordinance,"2.901	","The City Attorney seeks preclearance	",,7/12/2016,7/1/2016,7/14/2016,2016-008,2.901,The City Attorney seeks preclearance
310205,22000,Perry,Houston,Annex,"07-19-2016	","08-01-2016	","07-20-2016	","2016-008/09	",Ordinance,"5.3	","	",,7/19/2016,8/1/2016,7/20/2016,2016-008/09,5.3,
310206,22001,Hinesville,Liberty,Annex,"06-16-2016	","07-01-2016	","07-22-2016	","2016-01	",Ordinance,"22.33	","LCTM-Parcel 035C-064	",,6/16/2016,7/1/2016,7/22/2016,2016-01,22.33,LCTM-Parcel 035C-064
310207,22002,Stockbridge,Henry,Annex,"07-11-2016	","08-01-2016	","07-22-2016	","OR16-411	",Ordinance,"Less than 1 acre	","515 Country Club Drive. Stockbridge; GA 30281	",,7/11/2016,8/1/2016,7/22/2016,OR16-411,Less than 1 acre,515 Country Club Drive. Stockbridge; GA 30281
310208,22003,Gainesville,Hall,Annex,"07-19-2016	","08-01-2016	","07-27-2016	","2016-15	",Ordinance,"0.68	","0 and 1510 West Side Drive (David Pierce Family; LP)	",,7/19/2016,8/1/2016,7/27/2016,2016-15,0.68,0 and 1510 West Side Drive (David Pierce Family; LP)
310209,22004,Warner Robins,Houston,Annex,"07-18-2016	","08-01-2016	","07-27-2016	","16-16	",Ordinance,"2.4	","de Dios Iglesia; LL 140 of the Fifth; Parcel A; also being known as 310 Brady Dr. Zoning R-1	",,7/18/2016,8/1/2016,7/27/2016,16-16,2.4,de Dios Iglesia; LL 140 of the Fifth; Parcel A; also being known as 310 Brady Dr. Zoning R-1
310210,22005,Gainesville,Hall,Annex,"07-19-2016	","08-01-2016	","07-27-2016	","2016-17	",Ordinance,"10.06	","2360; 2370; 2374; 2376; 2380; 2400 and 2410 Spring Road (Spring Road Group; LLC)	",,7/19/2016,8/1/2016,7/27/2016,2016-17,10.06,2360; 2370; 2374; 2376; 2380; 2400 and 2410 Spring Road (Spring Road Group; LLC)
310211,22006,Oakwood,Hall,Annex,"07-25-2016	","08-01-2016	","07-29-2016	","742	",Ordinance,"5.17	","	",,7/25/2016,8/1/2016,7/29/2016,742,5.17,
310212,22007,Oakwood,Hall,Annex,"07-25-2016	","08-01-2016	","07-29-2016	","743	",Ordinance,"13.03	","	",,7/25/2016,8/1/2016,7/29/2016,743,13.03,
310213,22008,Smyrna,Cobb,Annex,"07-05-2016	","08-01-2016	","07-29-2016	","2016-16	",Ordinance,"0.28	","Parcel # 17063200190 1687 Donna Lynn Drive; Smyrna GA Land Lot 632; 17th District 2nd Section	",,7/5/2016,8/1/2016,7/29/2016,2016-16,0.28,Parcel # 17063200190 1687 Donna Lynn Drive; Smyrna GA Land Lot 632; 17th District 2nd Section
310214,22009,Atlanta,DeKalb,Annex,"07-27-2016	","08-01-2016	","08-03-2016	","16-O-1343	",Ordinance,"0.5	","The annexation of property located at 1831 and 1837 Homestead Avenue	",,7/27/2016,8/1/2016,8/3/2016,16-O-1343,0.5,The annexation of property located at 1831 and 1837 Homestead Avenue
310215,22010,Atlanta,Fulton,Annex,"06-20-2016	","07-01-2016	","08-04-2016	","16-O-1234	",Ordinance,"19.23	","Annexation of land known as Cascade Manor Neighborhood	",,6/20/2016,7/1/2016,8/4/2016,16-O-1234,19.23,Annexation of land known as Cascade Manor Neighborhood
310216,22011,Atlanta,Fulton,Annex,"06-21-2016	","07-01-2016	","08-04-2016	","16-O-1235	",Ordinance,"67.27	","The annexation of QLS/Danforth Rd (4001; 4020; 4040; 4060; 4068; 4084 (14F0028LL1002 & 14F0028LL0996); and 4100 Danforth Rd)	",,6/21/2016,7/1/2016,8/4/2016,16-O-1235,67.27,The annexation of QLS/Danforth Rd (4001; 4020; 4040; 4060; 4068; 4084 (14F0028LL1002 & 14F0028LL0996); and 4100 Danforth Rd)
310217,22012,Atlanta,Fulton,Annex,"06-28-2016	","07-01-2016	","08-04-2016	","16-O-1237	",Ordinance,"14	","The annexation of land known as Cottages at Cascade	",,6/28/2016,7/1/2016,8/4/2016,16-O-1237,14,The annexation of land known as Cottages at Cascade
310218,22013,Atlanta,Fulton,Annex,"06-21-2016	","07-01-2016	","08-04-2016	","16-O-1241	",Ordinance,"104	","The annexation of land known as Cascade Falls	",,6/21/2016,7/1/2016,8/4/2016,16-O-1241,104,The annexation of land known as Cascade Falls
310219,22014,Atlanta,Fulton,Annex,"06-21-2016	","07-01-2016	","08-04-2016	","16-O-1261	",Ordinance,"13.74	","The annexation of land known as Southeast Cascade Business Corridor	",,6/21/2016,7/1/2016,8/4/2016,16-O-1261,13.74,The annexation of land known as Southeast Cascade Business Corridor
310220,22015,Atlanta,Fulton,Annex,"06-21-2016	","07-01-2016	","08-04-2016	","16-O-1264	",Ordinance,"56.33	","The annexation of land known as Southwest Cascade Corridor (3510 Cascade Rd 140248LL02360; 0 Cascade Rd 140248LL0335; 3520 Cascade Rd 140248LL0343; and 0 Cascade Rd 140248LL0269)	",,6/21/2016,7/1/2016,8/4/2016,16-O-1264,56.33,The annexation of land known as Southwest Cascade Corridor (3510 Cascade Rd 140248LL02360; 0 Cascade Rd 140248LL0335; 3520 Cascade Rd 140248LL0343; and 0 Cascade Rd 140248LL0269)
310221,22016,Atlanta,Fulton,Annex,"06-21-2016	","07-01-2016	","08-04-2016	","16-O-1267	",Ordinance,"23.64	","The annexation of land known Northeast Cascade Corridor (0 Cascade Rd 140247LL040; 0 Cascade Rd 140247LL042; I-285 140247LL021; and 1175 Cascade Pkwy 140247Ll039)	",,6/21/2016,7/1/2016,8/4/2016,16-O-1267,23.64,The annexation of land known Northeast Cascade Corridor (0 Cascade Rd 140247LL040; 0 Cascade Rd 140247LL042; I-285 140247LL021; and 1175 Cascade Pkwy 140247Ll039)
310222,22017,Atlanta,Fulton,Annex,"06-21-2016	","07-01-2016	","08-04-2016	","16-O-1269	",Ordinance,"129.14	","The annexation of land known as Northwest Cascade Business Corridor	",,6/21/2016,7/1/2016,8/4/2016,16-O-1269,129.14,The annexation of land known as Northwest Cascade Business Corridor
310223,22018,Aragon,Polk,Annex,"07-21-2016	","07-01-2016	","08-05-2016	","2016-01	",Ordinance,"2.42	","	",,7/21/2016,7/1/2016,8/5/2016,2016-01,2.42,
310224,22019,Baxley,Appling,Annex,"08-09-2016	","08-01-2016	","08-11-2016	","2016-009	",Ordinance,"1	","The City Attorney seeks preclearance	",,8/9/2016,8/1/2016,8/11/2016,2016-009,1,The City Attorney seeks preclearance
310225,22020,Hawkinsville,Pulaski,Annex,"07-11-2016	","08-01-2016	","08-11-2016	","2016-3	",Ordinance,"250	","	",,7/11/2016,8/1/2016,8/11/2016,2016-3,250,
310226,22021,Duluth,Gwinnett,Annex,"08-08-2016	","09-01-2016	","08-15-2016	","A#2015-02	",Ordinance,"37.69	","On September 28; 2015; the City of Duluth accepted an annexation request from property owner Claude Douglas Milam to annex the land contained in parcel 7243 170 (1 Inspiration Drive; Duluth; Georgia 30097) from unincorporated Gwinnett County to the City of Duluth.	",,8/8/2016,9/1/2016,8/15/2016,A#2015-02,37.69,On September 28; 2015; the City of Duluth accepted an annexation request from property owner Claude Douglas Milam to annex the land contained in parcel 7243 170 (1 Inspiration Drive; Duluth; Georgia 30097) from unincorporated Gwinnett County to the City of Duluth.
310227,22022,Hampton,Henry,Annex,"08-09-2016	","09-01-2016	","08-16-2016	","422	",Ordinance,"17.64	","	",,8/9/2016,9/1/2016,8/16/2016,422,17.64,
310228,22023,Arcade,Jackson,Annex,"08-08-2016	","09-01-2016	","08-19-2016	","A-2016-01	",Ordinance,"65.03	","River Meadows Subdivision; Jefferson River Rd.	",,8/8/2016,9/1/2016,8/19/2016,A-2016-01,65.03,River Meadows Subdivision; Jefferson River Rd.
310229,22024,Warner Robins,Houston,Annex,"08-15-2016	","09-01-2016	","08-23-2016	","20-16	",Ordinance,"27.023	","SKI DEVELOPMENT - LL 99 of the 10th LD of Houston County; known as Parcel 1. Zoning R-3	",,8/15/2016,9/1/2016,8/23/2016,20-16,27.023,SKI DEVELOPMENT - LL 99 of the 10th LD of Houston County; known as Parcel 1. Zoning R-3
310230,22025,Baxley,Appling,Annex,"08-23-2016	","08-01-2016	","08-23-2016	","2016-010	",Ordinance,"1.072	","The City Attorney seeks preclearance.	",,8/23/2016,8/1/2016,8/23/2016,2016-010,1.072,The City Attorney seeks preclearance.
310231,22026,Baxley,Appling,Annex,"08-23-2016	","08-01-2016	","08-23-2016	","2016-011	",Ordinance,"2.88	","The City Attorney seeks preclearance.	",,8/23/2016,8/1/2016,8/23/2016,2016-011,2.88,The City Attorney seeks preclearance.
310232,22027,Baxley,Appling,Annex,"08-23-2016	","08-01-2016	","08-23-2016	","2016-012	",Ordinance,"0.43	","The City Attorney seeks preclearance.	",,8/23/2016,8/1/2016,8/23/2016,2016-012,0.43,The City Attorney seeks preclearance.
310233,22028,Gainesville,Hall,Annex,"08-16-2016	","09-01-2016	","08-26-2016	","2016-19	",Ordinance,"0.323	","780 Hospital Drive (Marcos L. Ramirez Vela)	",,8/16/2016,9/1/2016,8/26/2016,2016-19,0.323,780 Hospital Drive (Marcos L. Ramirez Vela)
310234,22029,Marietta,Cobb,Annex,"07-13-2016	","08-01-2016	","09-02-2016	","7898	",Ordinance,"1.32	","840 Kennesaw Avenue	",,7/13/2016,8/1/2016,9/2/2016,7898,1.32,840 Kennesaw Avenue
310235,22030,Marietta,Cobb,Annex,"08-10-2016	","09-01-2016	","09-02-2016	","7911	",Ordinance,"3.75	","2255 Northwest Parkway	",,8/10/2016,9/1/2016,9/2/2016,7911,3.75,2255 Northwest Parkway
310236,22031,Winder,Barrow,Annex,"09-13-2016	","10-01-2016	","09-15-2016	","194, WA-2-16	",Ordinance,"4.16	","0 CARSON WAGES ROAD BETWEEN FORT YARGO STATE PARK AND 263 CARSON WAGES ROAD	",,9/13/2016,10/1/2016,9/15/2016,"194, WA-2-16",4.16,0 CARSON WAGES ROAD BETWEEN FORT YARGO STATE PARK AND 263 CARSON WAGES ROAD
310237,22032,Perry,Houston,Annex,"09-06-2016	","10-01-2016	","09-15-2016	","2016-15/16	",Ordinance,"80	","	",,9/6/2016,10/1/2016,9/15/2016,2016-15/16,80,
310238,22033,Fitzgerald,Ben Hill,Annex,"09-12-2016	","09-01-2016	","09-15-2016	","16-1485	",Ordinance,"1.08	","	",,9/12/2016,9/1/2016,9/15/2016,16-1485,1.08,
310239,22034,Arcade,Jackson,Annex,"09-12-2016	","10-01-2016	","09-15-2016	","2016-02	",Ordinance,"1.39	","Perrella	",,9/12/2016,10/1/2016,9/15/2016,2016-02,1.39,Perrella
310240,22035,Dublin,Laurens,Deannex,"08-18-2016	","09-01-2016	","09-19-2016	","#16 - 13	",Ordinance,"35.47	","De annexing (35.47 acres) more or less(annexed as R-1 Single Family Residential)zone; located in Land Lot 108of the 1st Land District of Dublin; Laurens County; Georgia	",,8/18/2016,9/1/2016,9/19/2016,#16 - 13,35.47,De annexing (35.47 acres) more or less(annexed as R-1 Single Family Residential)zone; located in Land Lot 108of the 1st Land District of Dublin; Laurens County; Georgia
310241,22036,Tucker,DeKalb,Annex,"09-01-2016	","10-01-2016	","09-19-2016	","02016-08-29	",Ordinance,"6.7	","Minutes - http://tuckerga.gov/wp-content/uploads/2016/09/Approved-2016-09-01-CC-Minutes.pdf	",,9/1/2016,10/1/2016,9/19/2016,02016-08-29,6.7,Minutes - http://tuckerga.gov/wp-content/uploads/2016/09/Approved-2016-09-01-CC-Minutes.pdf
310242,22037,Chatsworth,Murray,Annex,"09-13-2016	","09-01-2016	","09-20-2016	","00426-16	",Ordinance,"0.38	","	",,9/13/2016,9/1/2016,9/20/2016,00426-16,0.38,
310243,22038,Cedartown,Polk,Annex,"08-08-2016	","09-01-2016	","09-27-2016	","Ordinance 6, 2016	",Ordinance,"240	","Cedartown Development Authority 240 acres parcel no. 029-062	","<a href=""https://portal.gio.georgia.gov/server/rest/services/Hosted/All_Certified_Annexation_Records/FeatureServer/6/9033/attachments/577"" target=""_blank"" rel=""noopener noreferrer"">310243_Cedartown_Aug2016_Ordinance_Ordinance_6_2016.pdf</a>",8/8/2016,9/1/2016,9/27/2016,"Ordinance 6, 2016",240,Cedartown Development Authority 240 acres parcel no. 029-062
310244,22039,Cochran,Bleckley,Annex,"08-08-2016	","09-01-2016	","09-28-2016	","02-16	",Ordinance,"2.2	","	",,8/8/2016,9/1/2016,9/28/2016,02-16,2.2,
310245,22040,Cochran,Bleckley,Annex,"08-08-2016	","09-01-2016	","09-28-2016	","03-16	",Ordinance,"1.66	","	",,8/8/2016,9/1/2016,9/28/2016,03-16,1.66,
310246,22041,Braselton,Jackson,Annex,"09-12-2016	","09-01-2016	","09-30-2016	","16-03-RZ	",Ordinance,"1.1	","Santiago	",,9/12/2016,9/1/2016,9/30/2016,16-03-RZ,1.1,Santiago
310247,22042,Hoschton,Jackson,Annex,"10-03-2016	","10-01-2016	","10-05-2016	","Z-16-2	",Ordinance,"1.1	","Southside of Maddox Road. Parcel number B02 008B (part)	",,10/3/2016,10/1/2016,10/5/2016,Z-16-2,1.1,Southside of Maddox Road. Parcel number B02 008B (part)
310248,22043,Winder,Barrow,Annex,"10-04-2016	","11-01-2016	","10-05-2016	","195, WA-3-16	",Ordinance,"1.154	","829 CARTER HILL DRIVE; BETHLEHEM; GA 30620	",,10/4/2016,11/1/2016,10/5/2016,"195, WA-3-16",1.154,829 CARTER HILL DRIVE; BETHLEHEM; GA 30620
310249,22044,Winder,Barrow,Annex,"10-04-2016	","11-01-2016	","10-05-2016	","196, WA-4-16	",Ordinance,"2.96	","262 EAST WRIGHT ST.; WINDER; GA 30680	",,10/4/2016,11/1/2016,10/5/2016,"196, WA-4-16",2.96,262 EAST WRIGHT ST.; WINDER; GA 30680
310250,22045,Winder,Barrow,Annex,"10-04-2016	","11-01-2016	","10-05-2016	","197, WA-5-16	",Ordinance,"0.48	","SOUTH LOGANVILLE HWY; HWY 81; WINDER; GA 30680	",,10/4/2016,11/1/2016,10/5/2016,"197, WA-5-16",0.48,SOUTH LOGANVILLE HWY; HWY 81; WINDER; GA 30680
310251,22046,Calhoun,Gordon,Annex,"07-18-2016	","08-01-2016	","10-11-2016	","949	",Ordinance,"0.55	","SPECIALTY PROPERTY INVESTMENTS; LLC	",,7/18/2016,8/1/2016,10/11/2016,949,0.55,SPECIALTY PROPERTY INVESTMENTS; LLC
